"","customer_no","payment_history_avg_dpd_0_29_bucket","total_diff_lastpaymt_opened_dt","min_months_last_30_plus","utilisation_trend","ratio_currbalance_creditlimit","mean_diff_lastpaymt_opened_dt","payment_history_mean_length"
"6285","6285","0.538461538461538","7880","1","","","656.666666666667","52.6153846153846"
"6286","6286","0.666666666666667","561","3","3.9","0.770152173913043","187","21"
"6287","6287","0.8","1294","2","","","258.8","25.8"
"6288","6288","0.666666666666667","285","1","","","285","42"
"6289","6289","0.555555555555556","8139","4","5.02217573221757","11.8319121338912","904.333333333333","69.6666666666667"
"6290","6290","0.0869565217391304","22603","0","7.03303231292517","0.626448979591837","982.739130434783","85.1739130434783"
"6291","6291","0.5","8559","2","3.61805555555556","4.00430555555556","855.9","78.3"
"6292","6292","0.8","1346","8","2.03947368421053","1.45630526315789","269.2","30"
"6293","6293","0.5","1926","2","3.44055944055944","1.36632867132867","321","37"
"6294","6294","0.8","3751","3","1.73809523809524","0.999525714285714","750.2","71.4"
"6295","6295","0.75","2748","1","3.72782369146006","5.37023966942149","392.571428571429","24.75"
"6296","6296","0.166666666666667","6851","7","3.51346153846154","0.502865384615385","1141.83333333333","78"
"6297","6297","","3950","11","6","0.364176470588235","658.333333333333","61"
"6298","6298","0.375","1858","5","9.6","3.54505263157895","265.428571428571","28.125"
"6299","6299","1","497","10","","","248.5","31.5"
"6300","6300","0.235294117647059","15336","0","11.3482849604222","5.4197018469657","902.117647058824","48"
"6301","6301","0.571428571428571","2216","4","5.99487179487179","0.721602564102564","316.571428571429","36.4285714285714"
"6302","6302","0.454545454545455","2527","8","12.9298245614035","23.7231578947368","280.777777777778","26.7272727272727"
"6303","6303","1","4500","3","2.38795986622074","0.101073578595318","1125","58.5"
"6304","6304","0.25","3734","1","1.58924731182796","0.714433691756272","933.5","88.5"
"6305","6305","0.5","3245","31","2","0.641288888888889","811.25","79.5"
"6306","6306","0.666666666666667","5666","18","3.52545454545455","1.37310303030303","944.333333333333","80"
"6307","6307","0.8","4036","1","11.5","4.46229411764706","448.444444444444","40.8"
"6308","6308","0.666666666666667","2348","0","6","1.51205555555556","469.6","44"
"6309","6309","0.428571428571429","9723","5","5.15636623748212","0.629656652360515","694.5","55.7142857142857"
"6310","6310","0.833333333333333","2492","4","6.6","0.77628","498.4","50.5"
"6311","6311","1","1036","2","3.9","0.108702702702703","518","38"
"6312","6312","0.714285714285714","3067","2","","","511.166666666667","34.2857142857143"
"6313","6313","1","921","12","2.6","1.1189381443299","460.5","49.5"
"6314","6314","1","1605","1","3.27777777777778","2.10886419753086","401.25","35.4"
"6315","6315","1","1060","2","","","353.333333333333","38"
"6316","6316","0.5","1903","5","8","32.17175","475.75","75.75"
"6317","6317","","133","","","","133","7.5"
"6318","6318","0.5","16767","2","3.46364194373402","0.792312020460358","1524.27272727273","86.25"
"6319","6319","0.684210526315789","5431","1","5.53975903614458","0.637545180722892","285.842105263158","26.6842105263158"
"6320","6320","1","430","1","4.8","2.10427868852459","215","8.25"
"6321","6321","1","1536","2","","","384","37.5"
"6322","6322","0.5","5399","11","4.63333333333333","2.07770833333333","674.875","70.125"
"6323","6323","0.5","1715","2","4","17.4151","428.75","47.25"
"6324","6324","0.777777777777778","1529","3","9.9","5.1296511627907","191.125","23"
"6325","6325","0.6","7397","3","3.04970760233918","0.235815789473684","821.888888888889","64.2"
"6326","6326","0.25","1280","5","8","1.12371428571429","320","49.5"
"6327","6327","1","629","5","1.81818181818182","0.382924242424242","209.666666666667","24"
"6328","6328","0.9","3869","4","3.04347826086956","4.08971739130435","386.9","40.8"
"6329","6329","1","463","3","3","2.87881395348837","231.5","25"
"6330","6330","0.428571428571429","17055","1","25.5725806451613","16.8970725806452","852.75","60.1428571428571"
"6331","6331","0.625","2445","4","","","305.625","32.25"
"6332","6332","0.538461538461538","6023","5","9.5","78.2580256410256","501.916666666667","53.3076923076923"
"6333","6333","","2055","31","2.2","0.456011904761905","1027.5","100.5"
"6334","6334","0.857142857142857","10190","1","1.62894782011672","0.344465499485067","1455.71428571429","69.4285714285714"
"6335","6335","1","856","2","3","1.07271666666667","428","32"
"6336","6336","0.9","2686","1","2.88471177944862","1.96936466165414","298.444444444444","27.9"
"6337","6337","1","762","4","","","190.5","23.25"
"6338","6338","0.545454545454545","9357","1","13.5855670103093","0.569453608247423","445.571428571429","35.3181818181818"
"6339","6339","0.555555555555556","8303","19","5.625","4.4513108974359","922.555555555556","83.6666666666667"
"6340","6340","0.8","2321","2","2.81421232876712","0.530325342465753","464.2","47.4"
"6341","6341","0.714285714285714","5743","1","9.1","0.527233944954128","957.166666666667","49.7142857142857"
"6342","6342","0.6","1106","4","6.5","0.732808510638298","221.2","21.6"
"6343","6343","0.347826086956522","16055","0","29.9","13.0523882352941","764.52380952381","52.5652173913044"
"6344","6344","1","1127","9","2.09798657718121","0.033489932885906","375.666666666667","46"
"6345","6345","0.8","2398","1","5.5","6.58992452830189","599.5","33"
"6346","6346","0.5","4274","3","2.28077994428969","0.94533147632312","712.333333333333","64.5"
"6347","6347","0.833333333333333","2508","4","3.80506329113924","2.5748417721519","418","45.5"
"6348","6348","0.666666666666667","4703","10","3","3.89724615384615","783.833333333333","76.5"
"6349","6349","0.181818181818182","12684","2","5.5","0.0212153846153846","1153.09090909091","94.3636363636364"
"6350","6350","0.5","3586","1","3","0.874544","597.666666666667","61"
"6351","6351","0.833333333333333","3574","1","3.91174213353799","1.14781273983116","595.666666666667","50.5"
"6352","6352","1","301","4","","","150.5","18"
"6353","6353","0.666666666666667","1314","6","7.8","5.49970967741935","262.8","36"
"6354","6354","0.5","139","3","2.4","0.202583333333333","69.5","12"
"6355","6355","0.642857142857143","6192","2","16.8","67.0491153846154","442.285714285714","46.7142857142857"
"6356","6356","0.357142857142857","40811","1","3.49471174136912","0.253020427112349","1457.53571428571","83.25"
"6357","6357","1","1895","2","3.9","0.85448","631.666666666667","50"
"6358","6358","1","4458","8","5.2","4.88608843537415","1114.5","39.75"
"6359","6359","0.272727272727273","7316","1","11","0.888885714285714","812.888888888889","49.9090909090909"
"6360","6360","1","216","1","1.95542168674699","0.52333734939759","72","9"
"6361","6361","0.666666666666667","1312","10","3.9","1.44560526315789","437.333333333333","48"
"6362","6362","0.875","5260","3","1.85557564798071","3.20216636528029","657.5","76.875"
"6363","6363","1","862","30","","","862","90"
"6364","6364","0.666666666666667","917","11","3.9","1.27484042553191","305.666666666667","32"
"6365","6365","1","582","5","2.2875","0.225075","194","23"
"6366","6366","0.777777777777778","2622","2","","","291.333333333333","35"
"6367","6367","1","266","1","2.2","0.5795","133","15"
"6368","6368","1","868","2","3.6","1.92277777777778","434","32"
"6369","6369","0.777777777777778","2490","4","10.8","12.47366","276.666666666667","30.3333333333333"
"6370","6370","0.777777777777778","4403","1","3.46594857539958","3.74350243224461","550.375","52"
"6371","6371","1","448","1","","","224","18"
"6372","6372","0.571428571428571","4600","1","2.00666666666667","0.515784","657.142857142857","66.8571428571429"
"6373","6373","0.666666666666667","2637","3","3.6","0.823634615384615","879","60"
"6374","6374","","3857","1","","","771.4","76.8"
"6375","6375","1","286","11","","","286","33"
"6376","6376","0.1","4272","0","","","474.666666666667","51.6"
"6377","6377","0.666666666666667","1745","2","3","29.849","581.666666666667","51"
"6378","6378","0.333333333333333","812","9","3","2.50652586206897","406","56"
"6379","6379","0.333333333333333","4650","36","1.65","1.37598165137615","1550","108"
"6380","6380","0.571428571428571","3488","2","2.76287878787879","2.60881168831169","498.285714285714","57.8571428571429"
"6381","6381","0.133333333333333","15506","0","21","86.65895","1107.57142857143","66.8"
"6382","6382","0.25","3293","8","6.36619718309859","2.43359154929577","411.625","54"
"6383","6383","0.727272727272727","18832","3","3.10132653061224","0.687579591836735","1712","84.8181818181818"
"6384","6384","0.4","4378","1","6.33035714285714","9.29811160714286","486.444444444444","52.2"
"6385","6385","0.533333333333333","8892","1","17.5","20.187","592.8","38.8"
"6386","6386","0.777777777777778","6397","2","1.98782608695652","1.04732391304348","710.777777777778","63.6666666666667"
"6387","6387","1","297","3","","","148.5","19.5"
"6388","6388","1","2554","8","6","4.24175238095238","510.8","56.4"
"6389","6389","0.857142857142857","2859","1","","","408.428571428571","36.4285714285714"
"6390","6390","0.333333333333333","7824","1","5.54545454545454","6.08341818181818","558.857142857143","44"
"6391","6391","0.333333333333333","9907","0","12.0508474576271","1.65206779661017","619.1875","44.5"
"6392","6392","1","1305","5","","","435","47"
"6393","6393","1","1359","20","1.25826771653543","0.0550472440944882","679.5","70.5"
"6394","6394","0.5","288","2","2.23529411764706","5.76988235294118","96","12.75"
"6395","6395","0.5625","5319","2","6.14267744833783","0.792385444743935","332.4375","36"
"6396","6396","1","716","1","5.89285714285714","0.819357142857143","179","18"
"6397","6397","0.407407407407407","22321","1","13.8657060518732","33.6931873198847","826.703703703704","67.7777777777778"
"6398","6398","1","398","14","","","398","42"
"6399","6399","0.6","3476","7","3.201171875","0.7825234375","695.2","61.2"
"6400","6400","0.75","6700","1","11.8170731707317","23.9294292682927","372.222222222222","33.3"
"6401","6401","0.571428571428571","1718","1","14","10.8523333333333","245.428571428571","30.4285714285714"
"6402","6402","0.8","2456","3","5.5","5.49334444444444","491.2","52.8"
"6403","6403","0.714285714285714","5771","3","4.2","3.62980512820513","824.428571428571","44.1428571428571"
"6404","6404","1","998","2","5.2","4.41584848484848","499","30"
"6405","6405","0.4","23206","5","3.75","0.288552419354839","1547.06666666667","81.2"
"6406","6406","1","227","1","","","113.5","9"
"6407","6407","0.5","994","10","1.08045977011494","0.511402298850575","497","51"
"6408","6408","0.5","9202","2","18.2","5.27673","707.846153846154","39.6428571428571"
"6409","6409","0.555555555555556","2845","1","5.5","4.40608888888889","355.625","31.6666666666667"
"6410","6410","0.571428571428571","9955","2","4.96847826086957","3.1413152173913","474.047619047619","46.2857142857143"
"6411","6411","0.857142857142857","1885","1","4.00555555555556","11.5113148148148","314.166666666667","31.7142857142857"
"6412","6412","0.5","3611","1","6","0.533283783783784","722.2","72"
"6413","6413","0.5","1748","5","","","437","55.5"
"6414","6414","1","841","1","3.45483870967742","2.86616129032258","168.2","17.5"
"6415","6415","0.333333333333333","6257","1","1.88577844311377","7.06937125748503","1042.83333333333","65"
"6416","6416","1","1694","5","","","338.8","37.8"
"6417","6417","0.583333333333333","3063","3","4.8","1.01683333333333","255.25","21"
"6418","6418","0.416666666666667","14866","0","14.7789473684211","3.37347368421053","1238.83333333333","55.25"
"6419","6419","0.416666666666667","18025","1","4.71165217391304","5.09913043478261","751.041666666667","60.25"
"6420","6420","0.555555555555556","3479","1","5.29615384615385","3.65896923076923","434.875","35.3333333333333"
"6421","6421","0.357142857142857","19417","9","3.26787207872079","1.04234538745387","1386.92857142857","94.5"
"6422","6422","0.5","8565","9","5.14285714285714","0.681261904761905","1070.625","66"
"6423","6423","0.666666666666667","2645","8","3.325","8.418671875","440.833333333333","45.5"
"6424","6424","0.545454545454545","9900","1","3.21532012195122","1.82050914634146","495","40.9090909090909"
"6425","6425","0.571428571428571","1938","1","","","323","36"
"6426","6426","0.470588235294118","9189","2","3.70319314641745","15.427261682243","540.529411764706","49.2352941176471"
"6427","6427","0.75","1141","6","5.2","1.29756481481481","285.25","32.25"
"6428","6428","0.833333333333333","2691","8","6.6","21.7249696969697","448.5","45.5"
"6429","6429","0.666666666666667","3308","36","3.6","0.446353658536585","1102.66666666667","76"
"6430","6430","0.357142857142857","10156","1","14","311.882333333333","725.428571428571","53.1428571428571"
"6431","6431","0.333333333333333","6046","4","3.54423791821561","7.16030483271375","503.833333333333","52.75"
"6432","6432","0.421052631578947","18442","6","3.89322316167051","2.32004688700999","970.631578947368","72.7894736842105"
"6433","6433","1","1071","9","2.6","0.71448031496063","535.5","55.5"
"6434","6434","0.8","4570","1","1.78896882494005","0.722410071942446","914","60.6"
"6435","6435","0.2","2657","1","","","531.4","32.4"
"6436","6436","0.75","1282","3","1.66126126126126","0.0223333333333333","427.333333333333","39"
"6437","6437","1","880","4","","","440","45"
"6438","6438","1","333","4","","","111","14"
"6439","6439","0.6","5719","3","1.96103896103896","0.150272727272727","1143.8","81"
"6440","6440","0.7","6349","1","3.5585368956743","1.3220572519084","634.9","41.1"
"6441","6441","0.571428571428571","9228","8","4.29219512195122","1.67526243902439","1318.28571428571","76.2857142857143"
"6442","6442","0.5","25634","1","4.33664302600473","8.54062411347518","915.5","57.1875"
"6443","6443","1","2650","4","3","0.522719298245614","530","45.6"
"6444","6444","0.5","1981","0","4.50731707317073","0.324772357723577","330.166666666667","31"
"6445","6445","0.555555555555556","7077","1","18","11.0470196078431","416.294117647059","41.5"
"6446","6446","0.5","2023","3","2.6","0.193213114754098","1011.5","54"
"6447","6447","0.333333333333333","1698","24","","","566","26"
"6448","6448","0.5","3342","0","6.85045871559633","11.1724036697248","557","53.5"
"6449","6449","0.5","2325","25","2.2","0.3512","1162.5","108"
"6450","6450","0.833333333333333","5038","2","7.2077519379845","0.543832041343669","419.833333333333","40"
"6451","6451","0.5","9204","1","2.8","1.0357","1314.85714285714","61.125"
"6452","6452","0.428571428571429","10388","0","9.29662921348315","0.0506629213483146","799.076923076923","52.9285714285714"
"6453","6453","0.466666666666667","32993","5","5.23859315589354","0.819357414448669","1137.68965517241","63.7"
"6454","6454","0.571428571428571","4631","4","2.9440329218107","0.761255144032922","661.571428571429","55.2857142857143"
"6455","6455","0.777777777777778","1370","3","10.8","5.30837037037037","171.25","25.6666666666667"
"6456","6456","0.5","4353","0","10.9090909090909","0.798545454545455","725.5","55"
"6457","6457","0.8","4035","1","","","448.333333333333","35.1"
"6458","6458","1","306","11","","","306","33"
"6459","6459","0.125","6553","3","8","0.00306666666666667","819.125","69.75"
"6460","6460","0.571428571428571","17945","1","5.31709844559585","0.309113989637306","1495.41666666667","82.5"
"6461","6461","0.5","450","3","8","3.475225","150","12"
"6462","6462","","901","","","","225.25","18.75"
"6463","6463","0.8","4781","17","2.86682242990654","0.538028037383178","956.2","74.4"
"6464","6464","1","1792","12","2.6","0.00633333333333333","896","72"
"6465","6465","0.666666666666667","2478","7","","","826","69"
"6466","6466","0.272727272727273","4171","3","","","379.181818181818","48"
"6467","6467","","171","","","","171","21"
"6468","6468","1","952","6","3","25.3128","476","40"
"6469","6469","1","941","8","3.6","0.76459649122807","313.666666666667","33"
"6470","6470","0.375","4611","1","5.0640522875817","10.358339869281","768.5","41.25"
"6471","6471","0.8","8802","1","3.25167037861915","1.82612917594655","978","58.8"
"6472","6472","0.75","924","1","1.7015873015873","0.443395238095238","308","26.25"
"6473","6473","0.666666666666667","11072","7","2.1755033557047","0.544606263982103","1845.33333333333","83"
"6474","6474","0.666666666666667","1740","1","1.43451776649746","0.0781269035532995","870","58"
"6475","6475","0.714285714285714","3476","11","4.39484536082474","13.2614948453608","496.571428571429","54.8571428571429"
"6476","6476","0.4","8659","0","3.95906432748538","0.209324561403509","865.9","48.9"
"6477","6477","0.833333333333333","3402","2","3.28739495798319","1.40296638655462","680.4","58.5"
"6478","6478","0.4","8738","10","5","0.1765","1747.6","79.2"
"6479","6479","0.636363636363636","10011","3","4.98666666666667","4.38648","910.090909090909","74.7272727272727"
"6480","6480","1","142","2","","","71","10.5"
"6481","6481","0.666666666666667","1444","4","","","481.333333333333","23"
"6482","6482","0.4","17130","7","6.17142857142857","1.68205714285714","901.578947368421","51.3"
"6483","6483","0.384615384615385","11923","1","5.68820346320346","6.39602597402597","993.583333333333","62.3076923076923"
"6484","6484","0.5","978","1","","","489","19.5"
"6485","6485","0.818181818181818","11290","3","2.50283400809717","5.73527125506073","1129","78.2727272727273"
"6486","6486","1","221","8","","","221","24"
"6487","6487","0.5","7197","13","2.8","0.0479153846153846","1799.25","87.75"
"6488","6488","0.333333333333333","1271","8","2.00727272727273","0.184990909090909","423.666666666667","34"
"6489","6489","0.5","1010","11","2.4","0.1465","505","49.5"
"6490","6490","0.5","469","4","","","234.5","22.5"
"6491","6491","0.714285714285714","4654","12","","","664.857142857143","56.1428571428571"
"6492","6492","0.2","303","1","","","75.75","9"
"6493","6493","1","137","5","","","137","15"
"6494","6494","0.578947368421053","14010","1","5.54703389830509","5.82574152542373","778.333333333333","60.9473684210526"
"6495","6495","0.388888888888889","12164","0","6.43298969072165","0.145144329896907","715.529411764706","56.1666666666667"
"6496","6496","0.75","1673","1","2.2","1.00200769230769","557.666666666667","45"
"6497","6497","0.428571428571429","12963","1","2.56763085399449","0.0126597796143251","997.153846153846","57"
"6498","6498","0.5","5602","2","3.83333333333333","1.78735555555556","560.2","45.9"
"6499","6499","0.75","13443","3","3.55401069518717","1.16054188948307","1120.25","77.75"
"6500","6500","0.48","31321","1","5.85439229843562","0.735736462093863","1305.04166666667","69.36"
"6501","6501","0.448275862068966","23583","0","7.61661178192462","2.57734357848518","842.25","49.9655172413793"
"6502","6502","0.571428571428571","4691","4","3.5","5.11427450980392","670.142857142857","65.1428571428571"
"6503","6503","0.588235294117647","29954","0","2.89720290205562","0.65673276904474","1872.125","79.4117647058823"
"6504","6504","1","1484","3","4.8","0.92878","371","30"
"6505","6505","0.4","3793","3","12","32.3724776119403","379.3","34.5"
"6506","6506","0.5","1006","1","","","251.5","44.25"
"6507","6507","0.461538461538462","15442","1","3.93725490196078","0.230717948717949","1187.84615384615","62.3076923076923"
"6508","6508","0.307692307692308","24435","1","4.69921584699454","2.00185245901639","2036.25","42.6923076923077"
"6509","6509","0.5","1250","1","4.8","0.44938","312.5","29.25"
"6510","6510","0.285714285714286","2286","11","8.4","-1.51146","381","36.4285714285714"
"6511","6511","","199","","","","99.5","10"
"6512","6512","0.363636363636364","5925","1","","","538.636363636364","47.7272727272727"
"6513","6513","0.909090909090909","4415","2","6.50833333333333","14.56035","441.5","40.3636363636364"
"6514","6514","0.75","1816","4","5.2","0.0774285714285714","454","48.75"
"6515","6515","0.416666666666667","5509","0","8.66062052505966","1.62723627684964","550.9","52"
"6516","6516","1","21","2","","","21","6"
"6517","6517","1","5047","9","2.86313868613139","0.077978102189781","1009.4","75.6"
"6518","6518","0.571428571428571","3456","12","4.03164556962025","4.01062025316456","493.714285714286","44.5714285714286"
"6519","6519","0.142857142857143","5319","0","","","759.857142857143","35.5714285714286"
"6520","6520","0.8","739","4","2.51449275362319","27.4855597826087","184.75","21"
"6521","6521","1","3449","6","","","492.714285714286","45.4285714285714"
"6522","6522","0.75","3218","1","9.6","1.22664","402.25","35.625"
"6523","6523","0.857142857142857","4819","1","3.56901408450704","1.93038028169014","803.166666666667","55.2857142857143"
"6524","6524","0.6","4301","3","6.42","11.96659","477.888888888889","48.9"
"6525","6525","0.4","3699","15","3.5632183908046","0.962310344827586","739.8","65.4"
"6526","6526","0.75","3913","1","8.05384615384616","15.0536282051282","355.727272727273","30"
"6527","6527","0.583333333333333","3784","1","5.67234042553191","2.62535106382979","344","26.25"
"6528","6528","1","749","6","","","249.666666666667","25.5"
"6529","6529","","223","","","","111.5","6"
"6530","6530","1","225","9","","","225","27"
"6531","6531","1","1489","4","5.5","6.52552040816327","297.8","33"
"6532","6532","0.4","4731","36","","","946.2","70.2"
"6533","6533","0.75","4489","4","3.08913857677903","0.144808988764045","561.125","50.25"
"6534","6534","0.666666666666667","1097","7","2","0.365548148148148","365.666666666667","39"
"6535","6535","0.875","2093","1","8.23173803526448","2.32458438287154","261.625","31.125"
"6536","6536","0.7","8252","7","3.0910751565762","0.0849086638830898","825.2","51.3"
"6537","6537","0.8","14426","10","3.48704534130543","0.319106128550075","801.444444444444","58.8"
"6538","6538","0.243243243243243","39379","1","5.00662568306011","3.4281106557377","1093.86111111111","56.027027027027"
"6539","6539","0.333333333333333","4490","9","6.6","1.10052095808383","748.333333333333","68"
"6540","6540","0.7","7645","1","5.69444444444444","0.561666666666667","849.444444444444","46.2"
"6541","6541","0.526315789473684","31903","1","9.64977320093172","3.77439132033836","862.243243243243","62.0526315789474"
"6542","6542","0.6","1741","1","3.16666666666667","1.70701333333333","435.25","37.8"
"6543","6543","1","1467","2","2.81124161073825","0.178701342281879","366.75","31.8"
"6544","6544","0.5","1537","17","2.66666666666667","0.508222222222222","384.25","32.25"
"6545","6545","0.5","1970","36","","","985","87"
"6546","6546","0.5","4407","1","","","2203.5","55.5"
"6547","6547","0.7","7486","0","13","3.69336363636364","831.777777777778","26.1"
"6548","6548","","2177","36","","","2177","108"
"6549","6549","1","574","19","","","574","57"
"6550","6550","0.777777777777778","4294","1","3.62748538011696","3.63959064327485","613.428571428571","39.3333333333333"
"6551","6551","1","3380","11","3.3","1.28147058823529","1126.66666666667","60"
"6552","6552","0.857142857142857","4448","1","4.38253968253968","4.06819047619048","317.714285714286","27.8571428571429"
"6553","6553","0.666666666666667","2468","2","2.76988636363636","4.70719696969697","274.222222222222","29"
"6554","6554","0.833333333333333","2564","1","6","8.85241666666667","427.333333333333","41"
"6555","6555","0.4","21684","3","3.31891278375149","0.0733954599761051","4336.8","73.2"
"6556","6556","0.5","29999","1","2.51303191489362","0.238738031914894","1666.61111111111","90.6666666666667"
"6557","6557","0.5","9344","1","14.4","6.91829","778.666666666667","58.25"
"6558","6558","0.666666666666667","637","1","1.5","1.10828735632184","637","24"
"6559","6559","0.833333333333333","1601","1","6","6.58223555555556","266.833333333333","26"
"6560","6560","0.916666666666667","6950","1","3.09189189189189","2.42598841698842","695","49.75"
"6561","6561","0.5","3381","9","3","8.44736666666667","676.2","56"
"6562","6562","0.3","11945","8","6.3808025177026","0.0878851298190401","1194.5","63.9"
"6563","6563","0.857142857142857","2479","4","2.71107723577236","0.441289634146341","354.142857142857","34.7142857142857"
"6564","6564","1","1693","7","1.98003992015968","0.703473053892216","338.6","35.4"
"6565","6565","0.733333333333333","15512","5","2.52086709886548","0.0935137763371151","1034.13333333333","66.2"
"6566","6566","0.607142857142857","48309","1","2.9455252512071","0.303157379616338","1789.22222222222","61.5"
"6567","6567","0.5","4664","1","","","777.333333333333","44.625"
"6568","6568","1","3507","7","8.4","2.25745454545455","501","54"
"6569","6569","1","2433","19","","","2433","57"
"6570","6570","0.75","2974","1","7.06567164179104","1.24403731343284","330.444444444444","26"
"6571","6571","0.833333333333333","2837","3","3.93134328358209","12.3855373134328","472.833333333333","54.5"
"6572","6572","","1202","3","2","0.0984166666666667","601","81"
"6573","6573","0.8","5864","3","5","1.57475714285714","1466","71.4"
"6574","6574","0.833333333333333","3720","1","14.4","5.0768253968254","310","22.25"
"6575","6575","0.875","2980","1","3.22614379084967","0.137019607843137","425.714285714286","35.25"
"6576","6576","0.384615384615385","14313","4","2.7","6.61364957264957","1101","68.0769230769231"
"6577","6577","0.333333333333333","842","18","3.6","2.29693965517241","421","41"
"6578","6578","0.714285714285714","3640","8","3.04203980099502","1.03921144278607","520","56.1428571428571"
"6579","6579","0.333333333333333","5964","2","2.19411764705882","0.235952941176471","1192.8","64"
"6580","6580","0.75","3892","1","7.13207547169811","-2.76883962264151","353.818181818182","31"
"6581","6581","0.294117647058824","22550","1","5.55603174603175","0.728015238095238","1503.33333333333","68.1176470588235"
"6582","6582","1","2255","3","4.33994252873563","1.46328448275862","205","27.8181818181818"
"6583","6583","1","336","1","15.6","0.496660079051383","67.2","12.5"
"6584","6584","0.75","950","3","4.4","6.10704166666667","237.5","27.75"
"6585","6585","0.583333333333333","8470","1","1.88445378151261","0.189323529411765","847","52"
"6586","6586","0.457142857142857","46153","1","8.09032634032634","1.45545554445554","1357.44117647059","59.2285714285714"
"6587","6587","0.833333333333333","11027","4","3.45865384615385","0.06259375","918.916666666667","74.75"
"6588","6588","1","2884","1","8.4","4.82988461538462","412","45"
"6589","6589","0.4","4670","12","6","1.65130612244898","1167.5","79.8"
"6590","6590","0.444444444444444","5076","2","2.14077669902913","0.107053398058252","634.5","68.3333333333333"
"6591","6591","0.818181818181818","7160","1","1.9840293040293","1.17896153846154","716","57"
"6592","6592","0.875","7995","1","3.89441624365482","1.12777411167513","499.6875","21.9375"
"6593","6593","1","2785","3","6","1.51436956521739","557","46.8"
"6594","6594","0.666666666666667","1986","11","3.9","0.293892307692308","662","68"
"6595","6595","0.666666666666667","237","1","3.3","1.45113157894737","237","10"
"6596","6596","0.5","7551","34","2.17495621716287","0.406010507880911","1258.5","107"
"6597","6597","1","1541","2","7.5","1.04603125","308.2","36"
"6598","6598","1","2405","5","6","1.6429","481","51"
"6599","6599","0.571428571428571","2953","9","8.4","0.405134615384615","421.857142857143","36.4285714285714"
"6600","6600","0.444444444444444","7743","1","","","430.166666666667","48"
"6601","6601","","486","3","","","243","28.5"
"6602","6602","0.666666666666667","5735","2","3.47976878612717","0.330225433526012","382.333333333333","41"
"6603","6603","0.875","2995","1","8.8","21.6615","499.166666666667","41.625"
"6604","6604","0.125","3817","9","6.80975609756098","2.42726829268293","477.125","51.375"
"6605","6605","0.666666666666667","505","8","3.6","12.0791470588235","252.5","47"
"6606","6606","1","1568","2","3.6","0.940910714285714","784","52"
"6607","6607","0.736842105263158","23504","3","2.62285459808506","1.27547094188377","1237.05263157895","78.6315789473684"
"6608","6608","0.666666666666667","11027","0","3.36828859060403","0.308758389261745","848.230769230769","52.4"
"6609","6609","0.444444444444444","19273","0","13.8963730569948","17.200621761658","1070.72222222222","57.3333333333333"
"6610","6610","0.571428571428571","6555","1","4.08151750972763","0.150568093385214","936.428571428571","51.8571428571429"
"6611","6611","1","1414","2","3.10416666666667","2.06208888888889","282.8","20.4"
"6612","6612","1","1192","17","2.6","0.552083333333333","596","63"
"6613","6613","0.25","5259","15","4.4","2.08274056603774","657.375","56.25"
"6614","6614","0.470588235294118","39830","1","6.11889414547605","1.56325842696629","1206.9696969697","57.7058823529412"
"6615","6615","1","2763","4","7.2","13.3111621621622","460.5","48"
"6616","6616","0.666666666666667","2314","1","3.43428571428571","6.33726666666667","385.666666666667","40.5"
"6617","6617","0.692307692307692","10804","1","7.45875","5.896","900.333333333333","64.6153846153846"
"6618","6618","0.642857142857143","5178","3","14","61.1512666666667","369.857142857143","42.8571428571429"
"6619","6619","0.25","3128","6","","","782","43.5"
"6620","6620","0.5","3085","3","3.3018018018018","0.371024324324324","342.777777777778","33"
"6621","6621","0.555555555555556","6968","3","4.58560794044665","10.7281265508685","774.222222222222","74.3333333333333"
"6622","6622","0.533333333333333","18015","1","","","600.5","49.2"
"6623","6623","1","1828","9","2.1986013986014","0.441664335664336","609.333333333333","40"
"6624","6624","0.666666666666667","5534","16","2.35075376884422","0.859321608040201","922.333333333333","80.5"
"6625","6625","0.5","413","8","","","206.5","27"
"6626","6626","0.275862068965517","33576","1","4.99315950920245","0.38439263803681","1157.79310344828","60.1034482758621"
"6627","6627","0.538461538461538","18574","1","3.15938337801609","4.57617694369973","1547.83333333333","79.8461538461538"
"6628","6628","0.5","17455","1","2.5885890419576","0.47371673900736","2493.57142857143","43.5"
"6629","6629","0.363636363636364","14805","1","2.1453204154002","0.18380585106383","1345.90909090909","73.6363636363636"
"6630","6630","0.363636363636364","3532","1","11.0011","30.5285","321.090909090909","19.6363636363636"
"6631","6631","1","5148","9","2.04938271604938","0.0832098765432099","643.5","60.75"
"6632","6632","1","2510","19","2.0859375","0.0373489583333333","836.666666666667","91"
"6633","6633","0.428571428571429","3969","3","4.02230769230769","0.813646153846154","567","61.2857142857143"
"6634","6634","0.6","3428","4","2.75548245614035","0.766135964912281","685.6","61.8"
"6635","6635","0.666666666666667","4903","14","3.9","0.802735042735043","1634.33333333333","65"
"6636","6636","0.571428571428571","2704","2","1.6177033492823","0.0797655502392345","386.285714285714","64.7142857142857"
"6637","6637","0.428571428571429","11020","9","","","1574.28571428571","81.4285714285714"
"6638","6638","0.833333333333333","1805","1","3.30528169014085","0.675285211267606","300.833333333333","32.5"
"6639","6639","1","1072","10","3.9","1.8016","357.333333333333","39"
